,datetime,configfile,mode,a,t,kobj,ksce,kobjsce,xdiscr,adiscr,lam,s,l,acc
0,2021-08-02 12:46:41,ucf-101-fasttext.config,o,compositions,101,10,5,250,0,0,0.75,1,English,0.3425675675675676
1,2021-08-02 12:47:24,ucf-101-fasttext.config,o,compositions,101,50,5,250,0,0,0.75,1,English,0.3459459459459461
2,2021-08-02 12:48:08,ucf-101-fasttext.config,o,compositions,101,100,5,250,0,0,0.75,1,English,0.33588588588588586
3,2021-08-02 12:48:49,ucf-101-fasttext.config,s,compositions,101,100,3,250,0,0,0.75,1,English,0.16126126126126125
4,2021-08-02 12:49:30,ucf-101-fasttext.config,s,compositions,101,100,5,250,0,0,0.75,1,English,0.16441441441441446
5,2021-08-02 12:50:11,ucf-101-fasttext.config,s,compositions,101,100,10,250,0,0,0.75,1,English,0.16111111111111112
6,2021-08-02 12:50:57,ucf-101-fasttext.config,os,simple,101,10,3,250,0,0,0.75,1,English,0.27695195195195194
7,2021-08-02 12:51:43,ucf-101-fasttext.config,os,simple,101,10,5,250,0,0,0.75,1,English,0.2840090090090089
8,2021-08-02 12:52:29,ucf-101-fasttext.config,os,simple,101,10,10,250,0,0,0.75,1,English,0.2711711711711712
9,2021-08-02 12:53:17,ucf-101-fasttext.config,os,simple,101,50,3,250,0,0,0.75,1,English,0.2988738738738739
10,2021-08-02 12:54:04,ucf-101-fasttext.config,os,simple,101,50,5,250,0,0,0.75,1,English,0.2984984984984985
11,2021-08-02 12:54:50,ucf-101-fasttext.config,os,simple,101,50,10,250,0,0,0.75,1,English,0.2873123123123123
12,2021-08-02 12:55:39,ucf-101-fasttext.config,os,simple,101,100,3,250,0,0,0.75,1,English,0.29234234234234235
13,2021-08-02 12:56:26,ucf-101-fasttext.config,os,simple,101,100,5,250,0,0,0.75,1,English,0.2915915915915916
14,2021-08-02 12:57:14,ucf-101-fasttext.config,os,simple,101,100,10,250,0,0,0.75,1,English,0.28325825825825823
15,2021-08-02 13:04:23,ucf-101-fasttext.config,os,compositions,101,100,5,100,0,0,0.75,1,English,0.3692192192192192
16,2021-08-02 13:10:43,ucf-101-fasttext.config,os,compositions,101,100,5,100,0,0,1.0,1,English,0.3629129129129129
17,2021-08-02 13:22:08,ucf-101-fasttext.config,os,compositions,101,100,5,250,0,0,0.75,1,English,0.38828828828828826
18,2021-08-02 13:32:53,ucf-101-fasttext.config,os,compositions,101,100,5,250,0,0,1.0,1,English,0.3844594594594595
19,2021-08-02 13:53:58,ucf-101-fasttext.config,os,compositions,101,100,5,500,0,0,0.75,1,English,0.3801801801801802
20,2021-08-02 14:13:03,ucf-101-fasttext.config,os,compositions,101,100,5,500,0,0,1.0,1,English,0.3780780780780781
21,2021-08-02 14:13:35,ucf-101-fasttext.config,o,compositions,25,10,5,250,0,0,0.75,1,English,0.4299182903834067
22,2021-08-02 14:13:39,ucf-101-fasttext.config,o,compositions,25,50,5,250,0,0,0.75,1,English,0.4098051539912005
23,2021-08-02 14:13:42,ucf-101-fasttext.config,o,compositions,25,100,5,250,0,0,0.75,1,English,0.4217473287240729
24,2021-08-02 14:13:46,ucf-101-fasttext.config,s,compositions,25,100,3,250,0,0,0.75,1,English,0.2900691389063482
25,2021-08-02 14:13:49,ucf-101-fasttext.config,s,compositions,25,100,5,250,0,0,0.75,1,English,0.29698302954116906
26,2021-08-02 14:13:53,ucf-101-fasttext.config,s,compositions,25,100,10,250,0,0,0.75,1,English,0.26147077309868005
27,2021-08-02 14:13:57,ucf-101-fasttext.config,os,simple,25,10,3,250,0,0,0.75,1,English,0.4010056568196103
28,2021-08-02 14:14:00,ucf-101-fasttext.config,os,simple,25,10,5,250,0,0,0.75,1,English,0.3925204274041483
29,2021-08-02 14:14:04,ucf-101-fasttext.config,os,simple,25,10,10,250,0,0,0.75,1,English,0.3422375864236329
30,2021-08-02 14:14:08,ucf-101-fasttext.config,os,simple,25,50,3,250,0,0,0.75,1,English,0.4135763670647392
31,2021-08-02 14:14:12,ucf-101-fasttext.config,os,simple,25,50,5,250,0,0,0.75,1,English,0.4041483343808925
32,2021-08-02 14:14:16,ucf-101-fasttext.config,os,simple,25,50,10,250,0,0,0.75,1,English,0.360779384035198
33,2021-08-02 14:14:20,ucf-101-fasttext.config,os,simple,25,100,3,250,0,0,0.75,1,English,0.4220615964802011
34,2021-08-02 14:14:24,ucf-101-fasttext.config,os,simple,25,100,5,250,0,0,0.75,1,English,0.40760527969830296
35,2021-08-02 14:14:28,ucf-101-fasttext.config,os,simple,25,100,10,250,0,0,0.75,1,English,0.3714644877435575
36,2021-08-02 14:15:17,ucf-101-fasttext.config,os,compositions,25,100,5,100,0,0,0.75,1,English,0.4484600879949717
37,2021-08-02 14:16:01,ucf-101-fasttext.config,os,compositions,25,100,5,100,0,0,1.0,1,English,0.4541169076052797
38,2021-08-02 14:17:12,ucf-101-fasttext.config,os,compositions,25,100,5,250,0,0,0.75,1,English,0.4487743557510999
39,2021-08-02 14:18:15,ucf-101-fasttext.config,os,compositions,25,100,5,250,0,0,1.0,1,English,0.4670018856065368
40,2021-08-02 14:20:21,ucf-101-fasttext.config,os,compositions,25,100,5,500,0,0,0.75,1,English,0.4717159019484601
41,2021-08-02 14:21:53,ucf-101-fasttext.config,os,compositions,25,100,5,500,0,0,1.0,1,English,0.4682589566310497
42,2021-08-02 14:21:56,ucf-101-fasttext.config,o,compositions,25,10,5,250,0,0,0.75,2,English,0.42693582404338654
43,2021-08-02 14:22:00,ucf-101-fasttext.config,o,compositions,25,50,5,250,0,0,0.75,2,English,0.43085266646580295
44,2021-08-02 14:22:04,ucf-101-fasttext.config,o,compositions,25,100,5,250,0,0,0.75,2,English,0.4233202771919253
45,2021-08-02 14:22:07,ucf-101-fasttext.config,s,compositions,25,100,3,250,0,0,0.75,2,English,0.28442301898162103
46,2021-08-02 14:22:11,ucf-101-fasttext.config,s,compositions,25,100,5,250,0,0,0.75,2,English,0.2633323290147635
47,2021-08-02 14:22:14,ucf-101-fasttext.config,s,compositions,25,100,10,250,0,0,0.75,2,English,0.25308827960228986
48,2021-08-02 14:22:18,ucf-101-fasttext.config,os,simple,25,10,3,250,0,0,0.75,2,English,0.3922868333835493
49,2021-08-02 14:22:22,ucf-101-fasttext.config,os,simple,25,10,5,250,0,0,0.75,2,English,0.3721000301295571
50,2021-08-02 14:22:26,ucf-101-fasttext.config,os,simple,25,10,10,250,0,0,0.75,2,English,0.35793913829466706
51,2021-08-02 14:22:30,ucf-101-fasttext.config,os,simple,25,50,3,250,0,0,0.75,2,English,0.4106658632118108
52,2021-08-02 14:22:34,ucf-101-fasttext.config,os,simple,25,50,5,250,0,0,0.75,2,English,0.3895751732449533
53,2021-08-02 14:22:38,ucf-101-fasttext.config,os,simple,25,50,10,250,0,0,0.75,2,English,0.3808376016872552
54,2021-08-02 14:22:42,ucf-101-fasttext.config,os,simple,25,100,3,250,0,0,0.75,2,English,0.4067490207893944
55,2021-08-02 14:22:46,ucf-101-fasttext.config,os,simple,25,100,5,250,0,0,0.75,2,English,0.39439590238023503
56,2021-08-02 14:22:50,ucf-101-fasttext.config,os,simple,25,100,10,250,0,0,0.75,2,English,0.3835492618258512
57,2021-08-02 14:23:37,ucf-101-fasttext.config,os,compositions,25,100,5,100,0,0,0.75,2,English,0.461886110274179
58,2021-08-02 14:24:22,ucf-101-fasttext.config,os,compositions,25,100,5,100,0,0,1.0,2,English,0.48177161795721596
59,2021-08-02 14:25:34,ucf-101-fasttext.config,os,compositions,25,100,5,250,0,0,0.75,2,English,0.4856884603796324
60,2021-08-02 14:26:37,ucf-101-fasttext.config,os,compositions,25,100,5,250,0,0,1.0,2,English,0.4998493522145224
61,2021-08-02 14:28:45,ucf-101-fasttext.config,os,compositions,25,100,5,500,0,0,0.75,2,English,0.4814703223862609
62,2021-08-02 14:30:19,ucf-101-fasttext.config,os,compositions,25,100,5,500,0,0,1.0,2,English,0.4811690268153058
63,2021-08-02 14:30:23,ucf-101-fasttext.config,o,compositions,25,10,5,250,0,0,0.75,3,English,0.4982332155477032
64,2021-08-02 14:30:27,ucf-101-fasttext.config,o,compositions,25,50,5,250,0,0,0.75,3,English,0.5126619552414605
65,2021-08-02 14:30:31,ucf-101-fasttext.config,o,compositions,25,100,5,250,0,0,0.75,3,English,0.501472320376914
66,2021-08-02 14:30:34,ucf-101-fasttext.config,s,compositions,25,100,3,250,0,0,0.75,3,English,0.3206713780918728
67,2021-08-02 14:30:38,ucf-101-fasttext.config,s,compositions,25,100,5,250,0,0,0.75,3,English,0.3583627797408716
68,2021-08-02 14:30:41,ucf-101-fasttext.config,s,compositions,25,100,10,250,0,0,0.75,3,English,0.3421672555948174
69,2021-08-02 14:30:45,ucf-101-fasttext.config,os,simple,25,10,3,250,0,0,0.75,3,English,0.48498233215547704
70,2021-08-02 14:30:49,ucf-101-fasttext.config,os,simple,25,10,5,250,0,0,0.75,3,English,0.5220848056537103
71,2021-08-02 14:30:53,ucf-101-fasttext.config,os,simple,25,10,10,250,0,0,0.75,3,English,0.4908716136631331
72,2021-08-02 14:30:57,ucf-101-fasttext.config,os,simple,25,50,3,250,0,0,0.75,3,English,0.5017667844522968
73,2021-08-02 14:31:01,ucf-101-fasttext.config,os,simple,25,50,5,250,0,0,0.75,3,English,0.5159010600706714
74,2021-08-02 14:31:05,ucf-101-fasttext.config,os,simple,25,50,10,250,0,0,0.75,3,English,0.4787985865724382
75,2021-08-02 14:31:09,ucf-101-fasttext.config,os,simple,25,100,3,250,0,0,0.75,3,English,0.4964664310954064
76,2021-08-02 14:31:14,ucf-101-fasttext.config,os,simple,25,100,5,250,0,0,0.75,3,English,0.5120730270906949
77,2021-08-02 14:31:18,ucf-101-fasttext.config,os,simple,25,100,10,250,0,0,0.75,3,English,0.4779151943462898
78,2021-08-02 14:32:06,ucf-101-fasttext.config,os,compositions,25,100,5,100,0,0,0.75,3,English,0.5683156654888104
79,2021-08-02 14:32:52,ucf-101-fasttext.config,os,compositions,25,100,5,100,0,0,1.0,3,English,0.5703769140164899
80,2021-08-02 14:34:05,ucf-101-fasttext.config,os,compositions,25,100,5,250,0,0,0.75,3,English,0.5712603062426383
81,2021-08-02 14:35:10,ucf-101-fasttext.config,os,compositions,25,100,5,250,0,0,1.0,3,English,0.5638987043580683
82,2021-08-02 14:37:20,ucf-101-fasttext.config,os,compositions,25,100,5,500,0,0,0.75,3,English,0.5712603062426383
83,2021-08-02 14:38:56,ucf-101-fasttext.config,os,compositions,25,100,5,500,0,0,1.0,3,English,0.5703769140164899
84,2021-08-02 14:39:00,ucf-101-fasttext.config,o,compositions,25,10,5,250,0,0,0.75,4,English,0.5645654834761322
85,2021-08-02 14:39:03,ucf-101-fasttext.config,o,compositions,25,50,5,250,0,0,0.75,4,English,0.5465116279069767
86,2021-08-02 14:39:07,ucf-101-fasttext.config,o,compositions,25,100,5,250,0,0,0.75,4,English,0.5657894736842105
87,2021-08-02 14:39:11,ucf-101-fasttext.config,s,compositions,25,100,3,250,0,0,0.75,4,English,0.238984088127295
88,2021-08-02 14:39:14,ucf-101-fasttext.config,s,compositions,25,100,5,250,0,0,0.75,4,English,0.23531211750306
89,2021-08-02 14:39:18,ucf-101-fasttext.config,s,compositions,25,100,10,250,0,0,0.75,4,English,0.2325581395348837
90,2021-08-02 14:39:22,ucf-101-fasttext.config,os,simple,25,10,3,250,0,0,0.75,4,English,0.4602203182374541
91,2021-08-02 14:39:26,ucf-101-fasttext.config,os,simple,25,10,5,250,0,0,0.75,4,English,0.4394124847001224
92,2021-08-02 14:39:29,ucf-101-fasttext.config,os,simple,25,10,10,250,0,0,0.75,4,English,0.4314565483476132
93,2021-08-02 14:39:33,ucf-101-fasttext.config,os,simple,25,50,3,250,0,0,0.75,4,English,0.4730722154222766
94,2021-08-02 14:39:37,ucf-101-fasttext.config,os,simple,25,50,5,250,0,0,0.75,4,English,0.4513463892288862
95,2021-08-02 14:39:41,ucf-101-fasttext.config,os,simple,25,50,10,250,0,0,0.75,4,English,0.44400244798041616
96,2021-08-02 14:39:45,ucf-101-fasttext.config,os,simple,25,100,3,250,0,0,0.75,4,English,0.4935740514075888
97,2021-08-02 14:39:49,ucf-101-fasttext.config,os,simple,25,100,5,250,0,0,0.75,4,English,0.4681762545899633
98,2021-08-02 14:39:53,ucf-101-fasttext.config,os,simple,25,100,10,250,0,0,0.75,4,English,0.4593023255813953
99,2021-08-02 14:40:40,ucf-101-fasttext.config,os,compositions,25,100,5,100,0,0,0.75,4,English,0.5841493268053856
100,2021-08-02 14:41:26,ucf-101-fasttext.config,os,compositions,25,100,5,100,0,0,1.0,4,English,0.5884332925336597
101,2021-08-02 14:42:38,ucf-101-fasttext.config,os,compositions,25,100,5,250,0,0,0.75,4,English,0.5841493268053856
102,2021-08-02 14:43:42,ucf-101-fasttext.config,os,compositions,25,100,5,250,0,0,1.0,4,English,0.5921052631578947
103,2021-08-02 14:45:49,ucf-101-fasttext.config,os,compositions,25,100,5,500,0,0,0.75,4,English,0.5890452876376989
104,2021-08-02 14:47:23,ucf-101-fasttext.config,os,compositions,25,100,5,500,0,0,1.0,4,English,0.5896572827417381
105,2021-08-02 14:47:26,ucf-101-fasttext.config,o,compositions,25,10,5,250,0,0,0.75,5,English,0.3791925465838509
106,2021-08-02 14:47:30,ucf-101-fasttext.config,o,compositions,25,50,5,250,0,0,0.75,5,English,0.3891304347826087
107,2021-08-02 14:47:33,ucf-101-fasttext.config,o,compositions,25,100,5,250,0,0,0.75,5,English,0.3736024844720497
108,2021-08-02 14:47:37,ucf-101-fasttext.config,s,compositions,25,100,3,250,0,0,0.75,5,English,0.2413043478260869
109,2021-08-02 14:47:40,ucf-101-fasttext.config,s,compositions,25,100,5,250,0,0,0.75,5,English,0.2673913043478261
110,2021-08-02 14:47:44,ucf-101-fasttext.config,s,compositions,25,100,10,250,0,0,0.75,5,English,0.25403726708074537
111,2021-08-02 14:47:48,ucf-101-fasttext.config,os,simple,25,10,3,250,0,0,0.75,5,English,0.3633540372670808
112,2021-08-02 14:47:51,ucf-101-fasttext.config,os,simple,25,10,5,250,0,0,0.75,5,English,0.3798136645962733
113,2021-08-02 14:47:55,ucf-101-fasttext.config,os,simple,25,10,10,250,0,0,0.75,5,English,0.3484472049689441
114,2021-08-02 14:47:59,ucf-101-fasttext.config,os,simple,25,50,3,250,0,0,0.75,5,English,0.3829192546583851
115,2021-08-02 14:48:03,ucf-101-fasttext.config,os,simple,25,50,5,250,0,0,0.75,5,English,0.39130434782608703
116,2021-08-02 14:48:07,ucf-101-fasttext.config,os,simple,25,50,10,250,0,0,0.75,5,English,0.3704968944099379
117,2021-08-02 14:48:11,ucf-101-fasttext.config,os,simple,25,100,3,250,0,0,0.75,5,English,0.3745341614906833
118,2021-08-02 14:48:15,ucf-101-fasttext.config,os,simple,25,100,5,250,0,0,0.75,5,English,0.3832298136645963
119,2021-08-02 14:48:19,ucf-101-fasttext.config,os,simple,25,100,10,250,0,0,0.75,5,English,0.3590062111801242
120,2021-08-02 14:49:10,ucf-101-fasttext.config,os,compositions,25,100,5,100,0,0,0.75,5,English,0.40869565217391307
121,2021-08-02 14:49:56,ucf-101-fasttext.config,os,compositions,25,100,5,100,0,0,1.0,5,English,0.4487577639751553
122,2021-08-02 14:51:08,ucf-101-fasttext.config,os,compositions,25,100,5,250,0,0,0.75,5,English,0.44782608695652176
123,2021-08-02 14:52:11,ucf-101-fasttext.config,os,compositions,25,100,5,250,0,0,1.0,5,English,0.4496894409937888
124,2021-08-02 14:54:17,ucf-101-fasttext.config,os,compositions,25,100,5,500,0,0,0.75,5,English,0.4326086956521739
125,2021-08-02 14:55:49,ucf-101-fasttext.config,os,compositions,25,100,5,500,0,0,1.0,5,English,0.4381987577639752
126,2021-08-02 14:55:53,ucf-101-fasttext.config,o,compositions,25,10,5,250,0,0,0.75,6,English,0.4056321150389455
127,2021-08-02 14:55:56,ucf-101-fasttext.config,o,compositions,25,50,5,250,0,0,0.75,6,English,0.4361893349310965
128,2021-08-02 14:56:00,ucf-101-fasttext.config,o,compositions,25,100,5,250,0,0,0.75,6,English,0.4278010784901137
129,2021-08-02 14:56:03,ucf-101-fasttext.config,s,compositions,25,100,3,250,0,0,0.75,6,English,0.2354703415218693
130,2021-08-02 14:56:07,ucf-101-fasttext.config,s,compositions,25,100,5,250,0,0,0.75,6,English,0.20281605751947274
131,2021-08-02 14:56:11,ucf-101-fasttext.config,s,compositions,25,100,10,250,0,0,0.75,6,English,0.24176153385260635
132,2021-08-02 14:56:14,ucf-101-fasttext.config,os,simple,25,10,3,250,0,0,0.75,6,English,0.3406231276213301
133,2021-08-02 14:56:18,ucf-101-fasttext.config,os,simple,25,10,5,250,0,0,0.75,6,English,0.3274415817855003
134,2021-08-02 14:56:22,ucf-101-fasttext.config,os,simple,25,10,10,250,0,0,0.75,6,English,0.34751348112642305
135,2021-08-02 14:56:26,ucf-101-fasttext.config,os,simple,25,50,3,250,0,0,0.75,6,English,0.3690832834032355
136,2021-08-02 14:56:30,ucf-101-fasttext.config,os,simple,25,50,5,250,0,0,0.75,6,English,0.3663870581186339
137,2021-08-02 14:56:34,ucf-101-fasttext.config,os,simple,25,50,10,250,0,0,0.75,6,English,0.3738765727980827
138,2021-08-02 14:56:38,ucf-101-fasttext.config,os,simple,25,100,3,250,0,0,0.75,6,English,0.3603954463750749
139,2021-08-02 14:56:42,ucf-101-fasttext.config,os,simple,25,100,5,250,0,0,0.75,6,English,0.366087477531456
140,2021-08-02 14:56:46,ucf-101-fasttext.config,os,simple,25,100,10,250,0,0,0.75,6,English,0.3678849610545237
141,2021-08-02 14:57:34,ucf-101-fasttext.config,os,compositions,25,100,5,100,0,0,0.75,6,English,0.4313960455362493
142,2021-08-02 14:58:19,ucf-101-fasttext.config,os,compositions,25,100,5,100,0,0,1.0,6,English,0.4227082085080887
143,2021-08-02 14:59:32,ucf-101-fasttext.config,os,compositions,25,100,5,250,0,0,0.75,6,English,0.4493708807669263
144,2021-08-02 15:00:36,ucf-101-fasttext.config,os,compositions,25,100,5,250,0,0,1.0,6,English,0.4439784301977232
145,2021-08-02 15:02:44,ucf-101-fasttext.config,os,compositions,25,100,5,500,0,0,0.75,6,English,0.4616536848412223
146,2021-08-02 15:04:19,ucf-101-fasttext.config,os,compositions,25,100,5,500,0,0,1.0,6,English,0.4562612342720192
147,2021-08-02 15:04:23,ucf-101-fasttext.config,o,compositions,25,10,5,250,0,0,0.75,7,English,0.5544399121430813
148,2021-08-02 15:04:26,ucf-101-fasttext.config,o,compositions,25,50,5,250,0,0,0.75,7,English,0.5343583307185441
149,2021-08-02 15:04:30,ucf-101-fasttext.config,o,compositions,25,100,5,250,0,0,0.75,7,English,0.5290241606526513
150,2021-08-02 15:04:34,ucf-101-fasttext.config,s,compositions,25,100,3,250,0,0,0.75,7,English,0.26953247568246
151,2021-08-02 15:04:37,ucf-101-fasttext.config,s,compositions,25,100,5,250,0,0,0.75,7,English,0.29745842485095697
152,2021-08-02 15:04:41,ucf-101-fasttext.config,s,compositions,25,100,10,250,0,0,0.75,7,English,0.279887041104487
153,2021-08-02 15:04:44,ucf-101-fasttext.config,os,simple,25,10,3,250,0,0,0.75,7,English,0.4546595544399121
154,2021-08-02 15:04:48,ucf-101-fasttext.config,os,simple,25,10,5,250,0,0,0.75,7,English,0.4546595544399121
155,2021-08-02 15:04:52,ucf-101-fasttext.config,os,simple,25,10,10,250,0,0,0.75,7,English,0.4402259177910261
156,2021-08-02 15:04:56,ucf-101-fasttext.config,os,simple,25,50,3,250,0,0,0.75,7,English,0.468151866959523
157,2021-08-02 15:05:00,ucf-101-fasttext.config,os,simple,25,50,5,250,0,0,0.75,7,English,0.4668967681204895
158,2021-08-02 15:05:04,ucf-101-fasttext.config,os,simple,25,50,10,250,0,0,0.75,7,English,0.4540320050203954
159,2021-08-02 15:05:07,ucf-101-fasttext.config,os,simple,25,100,3,250,0,0,0.75,7,English,0.4769375588327581
160,2021-08-02 15:05:11,ucf-101-fasttext.config,os,simple,25,100,5,250,0,0,0.75,7,English,0.4672105428302479
161,2021-08-02 15:05:15,ucf-101-fasttext.config,os,simple,25,100,10,250,0,0,0.75,7,English,0.4574835268277377
162,2021-08-02 15:06:02,ucf-101-fasttext.config,os,compositions,25,100,5,100,0,0,0.75,7,English,0.5349858801380609
163,2021-08-02 15:06:47,ucf-101-fasttext.config,os,compositions,25,100,5,100,0,0,1.0,7,English,0.5641669281455914
164,2021-08-02 15:07:58,ucf-101-fasttext.config,os,compositions,25,100,5,250,0,0,0.75,7,English,0.5647944775651083
165,2021-08-02 15:09:02,ucf-101-fasttext.config,os,compositions,25,100,5,250,0,0,1.0,7,English,0.5625980545967995
166,2021-08-02 15:11:07,ucf-101-fasttext.config,os,compositions,25,100,5,500,0,0,0.75,7,English,0.5622842798870411
167,2021-08-02 15:12:38,ucf-101-fasttext.config,os,compositions,25,100,5,500,0,0,1.0,7,English,0.5760903671164104
168,2021-08-02 15:12:42,ucf-101-fasttext.config,o,compositions,25,10,5,250,0,0,0.75,8,English,0.5197944998488969
169,2021-08-02 15:12:46,ucf-101-fasttext.config,o,compositions,25,50,5,250,0,0,0.75,8,English,0.5064974312481112
170,2021-08-02 15:12:49,ucf-101-fasttext.config,o,compositions,25,100,5,250,0,0,0.75,8,English,0.4938047748564521
171,2021-08-02 15:12:53,ucf-101-fasttext.config,s,compositions,25,100,3,250,0,0,0.75,8,English,0.3575098216983983
172,2021-08-02 15:12:57,ucf-101-fasttext.config,s,compositions,25,100,5,250,0,0,0.75,8,English,0.37564218797219706
173,2021-08-02 15:13:00,ucf-101-fasttext.config,s,compositions,25,100,10,250,0,0,0.75,8,English,0.3650649743124811
174,2021-08-02 15:13:04,ucf-101-fasttext.config,os,simple,25,10,3,250,0,0,0.75,8,English,0.4783922635237232
175,2021-08-02 15:13:08,ucf-101-fasttext.config,os,simple,25,10,5,250,0,0,0.75,8,English,0.4699304925959504
176,2021-08-02 15:13:12,ucf-101-fasttext.config,os,simple,25,10,10,250,0,0,0.75,8,English,0.4524025385312783
177,2021-08-02 15:13:16,ucf-101-fasttext.config,os,simple,25,50,3,250,0,0,0.75,8,English,0.4922937443336355
178,2021-08-02 15:13:20,ucf-101-fasttext.config,os,simple,25,50,5,250,0,0,0.75,8,English,0.48987609549712896
179,2021-08-02 15:13:24,ucf-101-fasttext.config,os,simple,25,50,10,250,0,0,0.75,8,English,0.4699304925959504
180,2021-08-02 15:13:28,ucf-101-fasttext.config,os,simple,25,100,3,250,0,0,0.75,8,English,0.4850407978241161
181,2021-08-02 15:13:32,ucf-101-fasttext.config,os,simple,25,100,5,250,0,0,0.75,8,English,0.4847385917195528
182,2021-08-02 15:13:36,ucf-101-fasttext.config,os,simple,25,100,10,250,0,0,0.75,8,English,0.4629797521909942
183,2021-08-02 15:14:23,ucf-101-fasttext.config,os,compositions,25,100,5,100,0,0,0.75,8,English,0.514959202175884
184,2021-08-02 15:15:08,ucf-101-fasttext.config,os,compositions,25,100,5,100,0,0,1.0,8,English,0.5370202478090057
185,2021-08-02 15:16:21,ucf-101-fasttext.config,os,compositions,25,100,5,250,0,0,0.75,8,English,0.5590812934421275
186,2021-08-02 15:17:24,ucf-101-fasttext.config,os,compositions,25,100,5,250,0,0,1.0,8,English,0.5666364460562103
187,2021-08-02 15:19:33,ucf-101-fasttext.config,os,compositions,25,100,5,500,0,0,0.75,8,English,0.5614989422786341
188,2021-08-02 15:21:07,ucf-101-fasttext.config,os,compositions,25,100,5,500,0,0,1.0,8,English,0.5666364460562103
189,2021-08-02 15:21:11,ucf-101-fasttext.config,o,compositions,25,10,5,250,0,0,0.75,9,English,0.4758701374670957
190,2021-08-02 15:21:14,ucf-101-fasttext.config,o,compositions,25,50,5,250,0,0,0.75,9,English,0.4574436969874232
191,2021-08-02 15:21:18,ucf-101-fasttext.config,o,compositions,25,100,5,250,0,0,0.75,9,English,0.4188359169347762
192,2021-08-02 15:21:22,ucf-101-fasttext.config,s,compositions,25,100,3,250,0,0,0.75,9,English,0.3465925709271717
193,2021-08-02 15:21:26,ucf-101-fasttext.config,s,compositions,25,100,5,250,0,0,0.75,9,English,0.3808131032465633
194,2021-08-02 15:21:29,ucf-101-fasttext.config,s,compositions,25,100,10,250,0,0,0.75,9,English,0.3884176659842059
195,2021-08-02 15:21:33,ucf-101-fasttext.config,os,simple,25,10,3,250,0,0,0.75,9,English,0.4542263819830361
196,2021-08-02 15:21:37,ucf-101-fasttext.config,os,simple,25,10,5,250,0,0,0.75,9,English,0.494004094764551
197,2021-08-02 15:21:41,ucf-101-fasttext.config,os,simple,25,10,10,250,0,0,0.75,9,English,0.4948815443112021
198,2021-08-02 15:21:45,ucf-101-fasttext.config,os,simple,25,50,3,250,0,0,0.75,9,English,0.4527639660719509
199,2021-08-02 15:21:49,ucf-101-fasttext.config,os,simple,25,50,5,250,0,0,0.75,9,English,0.4922491956712489
200,2021-08-02 15:21:53,ucf-101-fasttext.config,os,simple,25,50,10,250,0,0,0.75,9,English,0.4948815443112021
201,2021-08-02 15:21:57,ucf-101-fasttext.config,os,simple,25,100,3,250,0,0,0.75,9,English,0.4355074583211465
202,2021-08-02 15:22:02,ucf-101-fasttext.config,os,simple,25,100,5,250,0,0,0.75,9,English,0.4755776542848786
203,2021-08-02 15:22:06,ucf-101-fasttext.config,os,simple,25,100,10,250,0,0,0.75,9,English,0.4624159110851126
204,2021-08-02 15:22:54,ucf-101-fasttext.config,os,compositions,25,100,5,100,0,0,0.75,9,English,0.5217899970751682
205,2021-08-02 15:23:40,ucf-101-fasttext.config,os,compositions,25,100,5,100,0,0,1.0,9,English,0.5147704007019597
206,2021-08-02 15:24:54,ucf-101-fasttext.config,os,compositions,25,100,5,250,0,0,0.75,9,English,0.5232524129862532
207,2021-08-02 15:25:58,ucf-101-fasttext.config,os,compositions,25,100,5,250,0,0,1.0,9,English,0.5229599298040363
208,2021-08-02 15:28:10,ucf-101-fasttext.config,os,compositions,25,100,5,500,0,0,0.75,9,English,0.5097981866042702
209,2021-08-02 15:29:55,ucf-101-fasttext.config,os,compositions,25,100,5,500,0,0,1.0,9,English,0.5033635565954958
210,2021-08-02 15:29:58,ucf-101-fasttext.config,o,compositions,25,10,5,250,0,0,0.75,10,English,0.5819854107199492
211,2021-08-02 15:30:02,ucf-101-fasttext.config,o,compositions,25,50,5,250,0,0,0.75,10,English,0.5762765620044402
212,2021-08-02 15:30:06,ucf-101-fasttext.config,o,compositions,25,100,5,250,0,0,0.75,10,English,0.5769108785283856
213,2021-08-02 15:30:09,ucf-101-fasttext.config,s,compositions,25,100,3,250,0,0,0.75,10,English,0.28671106882334285
214,2021-08-02 15:30:13,ucf-101-fasttext.config,s,compositions,25,100,5,250,0,0,0.75,10,English,0.26070409134157946
215,2021-08-02 15:30:16,ucf-101-fasttext.config,s,compositions,25,100,10,250,0,0,0.75,10,English,0.2626070409134158
216,2021-08-02 15:30:20,ucf-101-fasttext.config,os,simple,25,10,3,250,0,0,0.75,10,English,0.4995242626070409
217,2021-08-02 15:30:24,ucf-101-fasttext.config,os,simple,25,10,5,250,0,0,0.75,10,English,0.4934982556295591
218,2021-08-02 15:30:28,ucf-101-fasttext.config,os,simple,25,10,10,250,0,0,0.75,10,English,0.42499207104345066
219,2021-08-02 15:30:31,ucf-101-fasttext.config,os,simple,25,50,3,250,0,0,0.75,10,English,0.5426577862353315
220,2021-08-02 15:30:35,ucf-101-fasttext.config,os,simple,25,50,5,250,0,0,0.75,10,English,0.5359974627339043
221,2021-08-02 15:30:39,ucf-101-fasttext.config,os,simple,25,50,10,250,0,0,0.75,10,English,0.4744687599111957
222,2021-08-02 15:30:43,ucf-101-fasttext.config,os,simple,25,100,3,250,0,0,0.75,10,English,0.5182366000634316
